id;email;gender;age;click_rate;geo;device
29702;1;1;30;0.128143356774586;5;2
29703;3;1;44;-1;-1;-1
29704;1;1;24;0.0536816764866509;4;2
29705;2;2;57;0.475335186668122;2;1
29706;2;1;68;0.120377092727641;1;1
29707;1;1;42;0.000364829320844208;3;1
29708;2;1;43;0.0567492008573166;4;1
29709;2;2;60;0.0735637788891142;3;2
29710;1;2;64;0.0957215436147509;2;3
29711;1;2;56;0.115143306087309;2;1
29712;3;1;47;0.0017779656775319;1;1
29713;2;1;48;0.00171524232934217;5;2
29714;4;2;48;0.0788183345240509;1;1
29715;1;1;43;0.103449064062817;6;3
29716;8;1;53;0.153970700000471;3;2
29717;5;1;60;0.0761004609197733;1;2
29718;1;2;85;0.045660276551864;1;2
29719;1;1;46;0.000364829320844208;2;3
29720;1;2;46;0.0778910600002385;1;3
29721;3;1;45;0.134090938734588;2;1
29722;1;1;45;0.120377092727641;5;3
29723;1;1;47;0.130244067541382;1;2
29724;3;1;46;0.0761004609197733;1;2
29725;5;2;61;0.00180268605593609;2;3
29726;3;2;46;0.0529659208001622;2;1
29727;1;1;51;0.0544170419179748;4;1
29728;1;2;65;0.0529659208001622;5;3
29729;4;2;63;0.0788183345240509;2;3
29730;1;2;61;0.00948556234194942;1;3
29731;1;1;43;0.00339429811165181;6;3
29732;2;2;68;0.271211040241794;2;2
29733;2;2;61;0.00195082345173639;2;1
29734;1;1;53;0.000672054012081436;1;3
29735;2;1;33;0.220691336667342;4;1
29736;2;1;55;0.0551728341668356;3;2
29737;1;1;54;0.0630546676192407;2;3
29738;1;1;48;0.000627984896535113;4;2
29739;6;1;36;0.0441382673334685;1;1
29740;1;1;49;-1;-1;-1
29741;5;1;47;0.00111035010691716;4;1
29742;2;1;57;0.0540468579593492;2;3
29744;5;1;45;0.0281733621277458;2;1
29745;5;1;67;-1;-1;-1
29746;1;2;69;0.888573013423773;1;2
29747;1;1;69;0.147127557778228;4;1
29748;1;1;36;0.300942731819103;1;2
29749;3;1;57;0.0756656011430888;2;1
29750;8;1;42;0.10883408383595;3;1
29751;2;1;70;0.339111078293721;3;2
29752;1;1;64;0.167849749014598;1;3
29753;1;2;66;0.211863683200649;1;1
29754;4;2;39;0.00339429811165181;4;1
29755;3;1;48;0.000399032069673353;2;2
29756;4;1;45;0.0670454693672939;5;1
29757;1;2;65;0.0645925863416612;4;3
29758;2;1;67;0.0725560558906331;6;1
29759;2;1;51;0.100568204050941;3;4
29760;2;2;61;0.00446146699586592;1;1
29761;3;2;41;-1;-1;-1
29763;6;2;44;0.0715755686488678;2;3
29764;1;2;50;0.00288332850344616;6;1
29765;2;1;71;0.121961001842479;2;1
29766;1;1;62;-1;-1;-1
29767;1;1;54;0.0679050266668746;1;1
29768;1;1;25;0.308967871334279;1;1
29769;1;2;48;0.137932085417089;3;2
29770;2;1;53;0.0653900256792126;3;1
29771;3;1;45;-1;-1;-1
29772;2;1;62;0.548575608287394;3;1
29773;1;2;81;-1;-1;-1
29774;3;1;60;0.0315273338096203;2;1
29775;2;1;41;0.00172554408507396;4;2
29776;1;1;54;0.132414802000405;1;3
29777;8;1;66;0.0339525133334373;1;3
29778;1;1;67;0.653900256792126;2;3
29779;4;2;67;0.0588510231112913;5;2
29780;3;1;33;0.380502304598866;2;2
29781;1;1;36;0.237667593334061;1;2
29782;1;1;27;0.211863683200649;6;3
29783;1;1;45;0.359411605429672;2;1
29784;1;1;66;0.0544170419179748;1;2
29785;2;1;60;0.0551728341668356;6;2
29786;1;1;48;0.00329523257536704;1;2
29787;6;2;29;0.0502841020254704;1;1
29788;2;2;62;0.154770547792682;1;1
29789;1;1;42;0.0848812833335932;3;3
29790;1;1;37;0.198622203000608;5;1
29791;1;1;69;0.00150223837994674;6;1
29794;8;1;35;0.0499678498114738;1;1
29795;1;1;69;0.000425634207651576;3;2
29796;2;1;56;0.00129854504029295;2;4
29797;1;1;46;0.00120788085955177;1;1
29798;1;2;73;0.125257245135519;3;2
29799;3;1;36;0.0575716530436546;5;1
29800;2;1;55;0.362780279453166;1;3
29801;4;2;68;0.0551728341668356;1;2
29802;1;1;58;0.0725560558906331;3;3
29803;2;2;57;0.157636669048102;1;2
29804;1;2;53;0.261099609578264;5;2
29805;1;1;46;0.134090938734588;1;1
29806;4;2;68;0.000307687379025236;3;2
29807;5;2;70;0.0923824200002829;5;2
29808;2;1;52;0.098817016418213;1;2
29809;1;1;43;0.0778910600002385;1;1
29810;4;2;70;0.00907272916309939;1;1
29811;1;2;64;0.107363352973302;1;2
29812;2;2;52;0.0687869101300808;2;3
29813;4;2;53;0.335025402651628;6;1
29814;1;1;64;-1;-1;-1
29815;1;1;48;0.140439941515582;2;1
29816;2;1;58;0.0756656011430888;3;1
29817;2;1;51;0.318465979494646;6;1
29818;7;2;45;-1;-1;-1
29819;1;1;60;0.00261534272171451;3;2
29820;1;1;46;0.0827592512502534;1;1
29821;1;2;46;-1;-1;-1
29822;1;1;58;0.279749581690997;2;1
29823;5;1;81;0.21555898000066;1;2
29824;2;2;45;0.00127690262295473;5;2
29825;4;1;36;0.00136810995316578;2;4
29826;3;2;56;0.000567512276868769;3;2
29827;2;2;47;0.283746004286583;5;1
29828;1;2;67;-1;-1;-1
29829;2;2;74;0.00106408551912894;1;1
29830;1;2;61;0.0959527550727576;3;1
29831;7;1;34;0.0378328005715444;2;2
29832;1;2;43;0.161045029459953;3;3
29833;2;1;60;0.140866810638729;2;1
29834;1;1;58;0.189164002857722;1;2
29835;5;2;40;0.000461531068537854;2;3
29836;1;1;39;0.260100503929368;1;2
29837;1;2;60;0.101857540000312;5;2
29838;6;1;66;0.0957215436147509;5;1
29839;1;2;45;0.343297634815866;2;1
29840;1;1;51;0.0034258363054883;3;1
29841;6;1;44;0.0670454693672939;1;1
29842;2;2;63;0.292091475000894;6;1
29843;5;1;64;0.15448393566714;4;3
29844;3;1;60;0.143582315422126;3;3
29845;1;2;44;-1;-1;-1
29846;2;1;49;0.0778910600002385;1;2
29847;4;2;46;0.000608048868073681;2;2
29848;4;1;68;0.179822570617835;2;3
29849;6;1;45;0.159535906024585;1;2
29850;4;1;47;0.0281733621277458;2;1
29851;2;1;73;0.31907181204917;3;2
29852;4;2;56;0.00540228032788539;3;1
29853;1;2;67;0.165518502500507;1;1
29854;8;2;74;0.000912073302110521;2;1
29855;2;2;55;0.0670454693672939;5;2
29856;2;1;40;0.827592512502534;2;2
29857;1;2;60;0.0840728901589876;1;1
29858;1;1;38;-1;-1;-1
29859;1;2;48;0.0559499163381995;2;4
29860;1;2;66;-1;-1;-1
29861;4;2;39;-1;-1;-1
29862;3;2;42;0.0934692720002862;1;1
29863;1;1;63;0.101857540000312;4;3
29864;4;2;72;0.000684054976582891;2;1
29865;6;1;51;0.121961001842479;1;2
29866;1;1;73;-1;-1;-1
29867;8;2;43;0.0894694608110848;6;4
29868;1;2;52;0.105931841600324;2;1
29869;2;1;29;-1;-1;-1
29870;1;1;67;0.00117609452114251;1;1
29871;2;1;33;0.00227393617786459;1;1
29872;1;1;54;-1;-1;-1
29873;4;2;66;0.0662074010002027;2;2
29874;1;1;53;0.47669328720146;1;1
29875;1;1;46;0.151331202286178;2;2
29876;1;2;19;0.203715080000624;5;3
29877;3;2;43;0.0838068367091174;5;2
29878;1;1;52;0.0653900256792126;6;4
29879;5;2;37;-1;-1;-1
29880;1;1;35;0.00136202946448505;1;3
29881;1;2;67;0.000638451311477365;2;1
29882;1;2;66;0.000840067515101796;2;1
29883;1;2;56;0.703453635627154;5;2
29884;2;1;62;0.0894694608110848;2;2
29885;1;2;69;0.570119286390635;1;2
29886;1;1;42;0.0058327650678179;2;1
29888;1;1;45;-1;-1;-1
29889;5;1;58;0.252218670476963;2;2
29890;2;1;43;0.000567512276868769;3;2
29891;1;1;41;0.0601885463638207;4;2
29892;1;1;67;0.000532042759564471;4;2
29893;4;1;57;0.710518449758273;1;1
29894;1;2;58;-1;-1;-1
29895;3;1;42;0.174887474340158;1;1
29896;4;2;37;0.123587148533712;2;1
29897;3;2;47;0.103180365195121;4;2
29898;4;2;47;0.297933304500912;1;1
29899;4;2;44;0.220691336667342;4;2
29900;2;1;74;0.0529659208001622;3;2
29901;2;2;45;0.00168013503020359;2;1
29902;1;1;52;0.0651220337706912;1;2
29903;4;2;64;0.0529659208001622;1;4
29904;2;1;52;0.140439941515582;4;1
29905;7;1;42;0.0653900256792126;1;2
29906;1;1;43;0.00103532645104438;2;2
29907;4;2;58;-1;-1;-1
29908;7;1;47;0.00075111918997337;3;3
29909;1;2;81;0.0848812833335932;4;1
29910;6;2;47;0.233673180000716;1;2
29911;1;1;73;0.130780051358425;2;2
29912;1;2;50;0.272085209589874;4;1
29913;2;1;37;0.62529212055747;2;2
29914;2;1;55;0.0859836376626009;4;3
29916;5;1;42;0.115143306087309;4;2
29917;5;1;49;0.000672054012081436;3;2
29918;4;1;70;0.0551728341668356;6;2
29919;1;1;34;0.271620106667498;2;2
29920;3;1;37;0.189164002857722;5;1
29921;1;1;45;0.0980850385188189;1;1
29922;3;1;63;0.0490425192594094;3;2
29923;1;2;72;0.220691336667342;2;1
29924;5;1;44;0.0630546676192407;6;3
29925;1;1;36;0.0778910600002385;2;3
29926;3;1;65;0.169762566667186;4;3
29927;4;1;58;0.0608803687358186;1;1
29928;2;1;56;0.000524754502584135;1;1
29929;1;1;62;0.00314852701550481;6;3
29930;7;1;52;0.237667593334061;2;1
29931;2;1;52;0.156807002368901;5;1
29932;1;1;44;0.0630546676192407;6;4
29933;3;1;60;-1;-1;-1
29934;2;1;49;-1;-1;-1
29935;1;1;50;0.113037026097907;1;2
29936;1;1;56;0.000690217634029584;6;1
29937;2;2;61;0.0778910600002385;1;1
29938;2;1;62;0.24827775375076;1;2
29939;3;1;61;0.0509287700001559;1;1
29940;1;2;66;0.000425634207651576;3;2
29942;2;1;44;0.0973638250002981;3;2
29943;2;2;68;0.165518502500507;4;1
29944;2;1;63;0.223350268434419;4;2
29945;7;1;33;0.0827592512502534;2;1
29946;8;2;41;0.0871150013160562;1;3
29947;3;2;55;0.0817375320990157;1;1
29948;4;2;49;0.00112667878496006;4;1
29949;5;1;32;0.069692001052845;3;4
29950;5;1;60;0.0932498605636658;2;1
29951;8;1;41;0.00134410802416287;3;1
29952;1;2;57;0.224431867797297;2;1
29953;1;1;43;0.0814860320002495;6;2
29954;5;1;48;0.094582001428861;1;3
29955;1;1;29;0.157636669048102;2;2
29956;5;1;23;-1;-1;-1
29957;4;2;46;0.175489496627043;1;2
29958;1;1;61;0.0670454693672939;1;1
29959;1;2;63;-1;-1;-1
29960;4;1;42;0.0367818894445571;5;1
29961;4;1;42;0.0472910007144305;2;1
29962;2;1;69;0.00126113839304171;4;3
29963;3;1;71;0.00109003882447355;4;1
29964;4;2;42;-1;-1;-1
29965;1;1;49;0.00232164113264496;1;3
29966;1;1;47;0.0980850385188189;1;1
29967;3;1;64;0.124625696000382;1;1
29968;2;1;54;0.100568204050941;4;1
29969;1;1;62;0.0021800776489471;6;1
29970;1;1;54;0.126109335238481;2;1
29971;4;1;51;0.118227501786076;2;2
29972;1;1;44;0.134333857101861;2;3
29973;4;1;47;0.807407329270765;3;1
29974;3;1;68;0.441382673334685;1;1
29975;1;1;46;0.115862951750355;1;1
29976;1;1;43;0.331037005001014;1;2
29977;1;1;86;0.598587461097723;3;2
29978;2;2;31;0.0735637788891142;3;3
29979;1;1;43;0.101857540000312;2;2
29980;1;1;53;0.6332881834802;3;1
29981;1;1;52;0.115862951750355;1;2
29982;1;2;61;0.0919547236113927;2;2
29983;2;1;70;0.000580410283161241;4;2
29984;2;1;55;0.276687645970996;1;2
29985;4;2;49;-1;-1;-1
29986;2;1;38;0.00112667878496006;5;2
29987;6;2;35;0.228865089877244;1;2
29988;2;2;68;-1;-1;-1
29989;4;2;50;0.126109335238481;3;2
29990;1;2;75;0.76464885662206;1;2
29991;1;1;36;0.108536722951152;2;3
29992;7;1;40;0.0769853500002357;4;2
29993;3;2;46;0.00718257725412035;1;3
29994;3;2;65;0.606901175835192;1;1
29995;1;1;43;0.284943244810999;4;4
29996;7;1;27;0.0601885463638207;4;2
29997;1;2;52;0.100568204050941;5;1
29998;3;1;46;0.0413796256251267;3;1
29999;1;1;74;0.0993111015003041;6;2
30000;2;2;56;0.137573820260162;1;2
30001;1;2;59;0.220691336667342;2;1
30002;2;1;46;-1;-1;-1
30003;3;1;45;0.0551728341668356;6;2
30004;3;1;47;0.197213534894221;1;2
30005;5;1;44;0.0645925863416612;2;1
30006;3;1;74;0.338735540001037;4;2
30007;4;2;52;0.0662074010002027;2;3
30008;2;1;56;0.961583681193421;2;1
30009;1;1;29;0.094582001428861;1;1
30010;3;1;55;0.662074010002027;2;3
30011;3;1;40;0.115143306087309;5;2
30012;3;1;53;0.0807407329270765;2;2
30013;1;1;31;0.0559499163381995;1;1
30014;2;1;38;0.0575716530436546;2;4
30015;6;1;29;0.0434146891804608;4;3
30016;1;2;51;0.115143306087309;1;2
30017;1;2;73;0.441382673334685;3;4
30018;2;2;63;0.0339525133334373;4;1
30019;1;1;31;-1;-1;-1
30020;1;1;41;0.088276534666937;2;3
30021;1;2;61;0.172714959130964;1;2
30022;1;1;51;0.145333319268738;1;1
30023;1;1;36;0.00126113839304171;2;3
30024;1;2;47;0.0601885463638207;6;2
30025;4;1;64;0.00116082056632248;1;2
30026;1;1;37;0.089772747118919;5;1
30027;1;1;30;0.0662074010002027;1;2
30028;1;2;73;0.00120788085955177;1;2
30029;1;2;46;0.18584533614092;1;1
30030;1;1;48;0.345429918261927;1;1
30031;5;1;47;0.141873002143292;1;3
30032;4;2;67;0.106540645287683;4;2
30033;8;2;54;0.115862951750355;1;2
30034;1;2;75;-1;-1;-1
30035;1;1;66;-1;-1;-1
30036;3;1;48;0.0827592512502534;5;3
30037;1;1;61;0.0767622040582061;2;2
30038;3;2;72;0.0472910007144305;4;2
30039;2;2;46;0.25464385000078;1;1
30040;2;1;67;0.0894694608110848;3;3
30041;4;1;41;0.0461912100001414;5;4
30042;2;2;44;0.0536816764866509;2;3
30043;1;1;52;0.113498401714633;2;2
30044;1;1;79;0.319621935863048;2;3
30045;7;1;41;0.000638451311477365;1;2
30046;4;1;62;0.186499721127332;1;3
30047;1;1;50;0.936035669313211;1;3
30048;1;1;66;0.155782120000477;1;2
30049;6;1;55;0.189164002857722;2;3
30050;1;1;65;0.132414802000405;3;1
30051;1;1;36;0.069692001052845;1;3
30052;6;1;58;0.155782120000477;2;2
30053;3;2;46;0.0797679530122924;1;3
30054;1;2;49;0.0490425192594094;3;1
30055;1;1;31;0.0745998884509327;1;1
30056;1;1;39;0.141242455467099;5;2
30057;2;1;71;0.292344368052843;1;2
30058;7;1;50;0.0993111015003041;6;1
30059;6;1;66;0.155782120000477;2;1
30060;1;1;46;-1;-1;-1
30061;1;1;69;-1;-1;-1
30062;3;2;72;0.120377092727641;5;1
30063;3;2;58;0.126109335238481;1;2
30064;1;1;54;0.161045029459953;5;1
30065;2;2;47;0.290224223562533;1;2
30066;1;1;65;0.0715755686488678;6;1
30067;1;1;68;0.130780051358425;2;2
30068;1;1;53;0.00138043526805917;3;1
30069;4;1;58;-1;-1;-1
30070;5;2;50;0.0630546676192407;3;2
30071;5;1;45;-1;-1;-1
30072;7;1;70;0.110345668333671;3;3
30073;1;1;65;-1;-1;-1
30074;1;1;47;0.110345668333671;4;2
30075;2;2;67;0.167613673418235;1;1
30076;3;1;70;0.105329956136686;2;2
30077;1;1;61;0.24947716318917;4;3
30078;1;1;46;-1;-1;-1
30079;3;1;56;0.088276534666937;4;2
30080;2;1;72;0.295986028000906;4;4
30081;1;1;51;0.184375040760058;5;2
30082;2;1;56;0.147127557778228;5;1
30083;7;1;48;0.101857540000312;1;1
30084;1;1;55;0.0859836376626009;1;3
30085;2;1;68;0.899741603336088;2;1
30086;1;2;49;0.00292303010073974;3;1
30087;1;2;46;0.114432544938622;3;3
30088;3;2;43;0.781725939520466;1;2
30089;1;2;79;0.264829604000811;1;3
30090;2;1;41;0.0601885463638207;4;2
30091;1;1;56;0.0645925863416612;2;2
30092;1;1;49;0.175489496627043;1;1
30093;4;2;48;0.0427144522581953;4;1
30094;3;1;43;0.0894694608110848;4;1
30095;3;2;72;0.00140147848860885;1;1
30096;1;1;57;0.609805009212394;2;3
30097;2;1;70;0.00851268415303153;1;1
30098;1;1;51;0.167849749014598;1;2
30099;1;2;52;0.0679050266668746;4;1
30100;2;2;67;0.00159612827869341;4;1
30101;5;2;67;-1;-1;-1
30102;1;2;49;0.00075111918997337;3;1
30103;1;1;47;0.110345668333671;1;2
30104;6;1;49;0.0788183345240509;1;1
30105;1;1;30;0.121961001842479;3;1
30106;3;1;53;0.0769853500002357;4;3
30107;3;2;57;0.063814362409834;1;4
30108;1;1;45;-1;-1;-1
30109;3;1;41;0.00076921844756309;1;1
30110;1;2;62;0.500233696445976;6;1
30111;1;1;58;0.0871150013160562;2;2
30113;2;1;51;0.0932498605636658;2;3
30114;4;2;55;0.0087203105957884;2;3
30115;2;1;46;0.0315273338096203;2;3
30116;8;2;52;0.0322962931708306;3;3
30117;1;2;65;0.211863683200649;2;3
30118;1;1;50;-1;-1;-1
30119;1;2;62;0.00215814527823335;2;3
30120;2;2;84;0.284943244810999;4;1
30121;1;1;65;0.000829157547373201;1;4
30122;3;2;49;0.0735637788891142;1;3
30123;2;2;59;-1;-1;-1
30125;1;2;50;0.638428509644812;2;2
30126;2;1;55;0.191653002895324;4;1
30127;3;1;35;0.169040172766475;3;2
30128;1;1;74;0.0575716530436546;2;2
30129;1;2;65;0.123587148533712;1;2
30130;4;1;41;0.00100808101812215;1;1
30131;7;1;61;0.000945853794781281;1;1
30132;1;1;37;0.12873661305595;3;2
30133;1;2;83;0.176553069333874;2;3
30134;1;1;55;0.110345668333671;1;2
30135;1;1;56;-1;-1;-1
30136;2;1;57;0.0679050266668746;1;1
30137;2;2;62;0.118833796667031;6;1
30138;1;2;55;0.308363237535191;6;3
30139;2;1;45;0.0735637788891142;1;2
30140;7;2;65;0.00103933934426548;1;2
30141;1;1;55;0.283746004286583;2;2
30142;3;1;56;0.0326950128396063;1;1
30143;1;2;63;0.223557457922762;4;1
30144;2;1;66;0.00191535393443209;1;1
30145;1;1;47;0.105931841600324;2;2
30146;2;2;40;0.165518502500507;4;2
30147;1;1;42;-1;-1;-1
30148;1;1;47;0.0827592512502534;4;1
30149;4;1;31;-1;-1;-1
30150;6;2;69;0.000851268415303153;1;1
30151;1;1;38;0.0906950698632914;1;3
30152;2;1;66;-1;-1;-1
30153;1;2;44;0.113498401714633;3;4
30154;5;1;69;0.0601885463638207;2;2
30155;3;1;59;0.295986028000906;2;4
30156;1;2;69;0.161481465854153;1;1
30157;1;1;56;-1;-1;-1
30158;3;1;39;0.000461531068537854;3;2
30159;1;2;67;0.0778910600002385;5;1
30160;1;1;68;0.00276662234973525;5;2
30161;1;1;45;-1;-1;-1
30162;1;1;49;0.0687869101300808;5;2
30163;1;1;54;0.161481465854153;2;2
30164;1;1;56;-1;-1;-1
30165;1;2;54;0.141873002143292;2;2
30166;4;2;63;0.00109003882447355;1;1
30168;1;2;59;0.294255115556457;4;1
30169;2;2;35;0.116836590000358;3;2
30170;2;2;51;0.580766675440375;3;2
30171;6;1;52;-1;-1;-1
30172;7;1;51;0.0797679530122924;1;3
30173;2;2;50;0.4646133403523;2;4
30174;1;1;69;0.143582315422126;2;3
30176;1;1;25;0.298399553803731;2;1
30177;1;1;44;0.000880622498589469;2;3
30178;1;1;36;0.113498401714633;1;3
30179;2;2;48;0.176553069333874;4;1
30180;2;1;47;0.202300391945064;3;1
30181;1;1;63;-1;-1;-1
30182;2;1;64;0.462654127471296;1;1
30183;7;1;33;0.132414802000405;1;3
30184;3;1;36;0.137573820260162;3;1
30185;1;2;64;0.160502790303522;1;1
30186;1;1;48;0.0339525133334373;3;1
30187;2;1;48;0.115862951750355;2;2
30188;8;1;42;0.0563467242554917;1;2
30189;5;2;75;0.0778910600002385;1;2
30190;2;1;66;-1;-1;-1
30191;5;2;35;0.000532042759564471;3;1
30192;1;2;62;0.167849749014598;2;2
30193;3;1;35;0.105329956136686;2;3
30194;2;2;62;0.223350268434419;2;1
30195;3;1;43;0.157636669048102;1;3
30196;2;2;61;0.722262556365848;3;2
30197;1;1;43;0.184764840000566;6;3
30198;4;1;50;0.000663326037898561;1;1
30199;1;1;53;0.364140705501115;2;3
30200;2;2;72;0.138343822985498;2;1
30201;2;1;61;0.00851268415303153;3;2
30202;1;1;76;0.000323266486823982;6;1
30203;1;1;34;0.154770547792682;1;3
30204;1;1;79;-1;-1;-1
30205;7;1;48;0.0601885463638207;1;2
30206;3;1;43;-1;-1;-1
30207;2;2;70;0.198622203000608;5;2
30208;1;2;49;-1;-1;-1
30209;7;2;21;-1;-1;-1
30211;1;1;48;0.237667593334061;3;1
30212;1;2;35;0.319621935863048;3;2
30213;1;1;43;0.0993111015003041;2;3
30214;5;1;31;-1;-1;-1
30215;4;1;60;0.0389455300001193;6;1
30216;2;1;69;0.00138043526805917;1;2
30217;1;2;50;0.233673180000716;3;1
30218;4;1;58;0.159535906024585;4;2
30219;3;1;66;0.464311643378045;2;1
30220;1;1;42;0.189164002857722;1;1
30221;1;1;42;0.103854746666985;2;1
30222;1;1;43;0.127628724819668;3;1
30223;1;1;45;0.134090938734588;1;1
30224;5;1;66;0.000532042759564471;1;3
30225;1;1;59;0.137573820260162;5;1
30226;1;1;41;0.00182414660422104;3;2
30227;2;1;54;0.126109335238481;2;1
30228;1;2;45;0.0389455300001193;1;2
30229;1;1;58;0.121961001842479;1;1
30230;3;2;79;0.157636669048102;2;3
30231;1;1;60;0.233673180000716;2;2
30232;4;1;60;0.198622203000608;2;1
30233;3;1;52;0.111675134217209;4;2
30234;7;1;60;0.0326950128396063;2;3
30235;1;1;65;-1;-1;-1
30236;1;1;49;0.191443087229502;1;2
30237;8;2;46;0.00127690262295473;6;4
30238;3;1;75;0.365282212414912;5;3
30239;2;2;47;0.282484910934198;1;1
30240;4;2;47;0.000733852082157891;6;4
30241;1;1;71;0.167849749014598;3;2
30242;1;1;71;0.175489496627043;1;1
30243;4;2;34;0.000901343027968044;1;3
30244;3;1;35;0.0378328005715444;2;3
30245;3;2;63;0.0817375320990157;2;2
30246;1;1;40;0.294255115556457;3;2
30247;1;1;77;0.105931841600324;2;2
30248;4;2;59;0.0662074010002027;1;3
30249;3;2;67;0.0472910007144305;2;2
30250;4;1;50;0.000630569196520854;3;2
30251;1;1;39;0.0441382673334685;5;2
30252;1;2;73;0.226074052195814;2;4
30253;1;1;40;0.134333857101861;6;2
30254;1;2;67;0.145112111781266;3;3
30256;2;2;54;0.876548689298459;1;2
30257;1;1;64;0.0715755686488678;4;2
30258;2;2;43;0.000874590837640226;5;3
30259;2;1;46;0.100568204050941;2;3
30260;3;2;80;-1;-1;-1
30261;2;1;52;0.140439941515582;1;1
30262;2;1;60;0.197634032836426;1;2
30263;1;1;43;0.089772747118919;1;1
30264;1;1;34;0.00109448796253263;1;3
30265;4;1;28;0.398839765061462;4;2
30266;3;1;49;0.0588510231112913;6;4
30267;6;2;67;-1;-1;-1
30268;1;2;51;0.129185172683322;1;2
30269;5;2;36;0.825645236002528;4;2
30270;2;2;48;0.0968888795124918;2;2
30271;2;2;82;0.114432544938622;4;2
30272;1;1;67;0.570119286390635;3;2
30273;1;2;55;0.0315273338096203;6;1
30274;1;2;68;0.0848812833335932;1;1
30275;1;1;45;0.725560558906331;3;1
30276;5;1;71;0.0670454693672939;1;3
30277;2;1;61;0.201136408101882;3;1
30278;7;1;40;-1;-1;-1
30279;3;1;44;0.0687869101300808;1;1
30280;2;1;62;0.0934692720002862;6;1
30281;1;1;31;0.126109335238481;4;1
30282;1;1;72;0.143151137297736;2;3
30283;2;2;46;0.159810967931524;1;1
30284;1;2;51;0.0529659208001622;3;3
30285;1;1;41;0.117329571392764;1;3
30286;1;1;46;-1;-1;-1
30287;2;2;57;0.0827592512502534;2;2
30288;1;1;48;0.00104236948812631;5;2
30289;1;2;69;0.176553069333874;3;2
30290;1;2;47;0.236455003572153;2;2
30291;1;2;72;-1;-1;-1
30292;1;1;43;0.000840067515101796;1;1
30293;6;1;48;0.000399032069673353;1;2
30294;2;1;42;0.00204304419672757;1;2
30295;4;1;41;0.00359128862706018;3;2
30296;4;1;30;0.0848812833335932;2;1
30297;2;1;68;0.307048816232824;1;2
30298;1;1;20;0.000982232786888254;3;1
30299;1;1;57;0.544170419179749;1;1
30301;2;1;53;-1;-1;-1
30302;1;1;53;0.0845200863832375;1;2
30303;1;1;33;0.152786310000468;1;1
30304;1;1;63;0.156807002368901;6;3
30305;6;2;52;0.150471365909552;2;2
30306;3;1;59;-1;-1;-1
30307;1;1;64;0.220691336667342;6;3
30308;1;2;47;0.00195082345173639;3;1
30309;3;2;43;-1;-1;-1
30310;1;2;66;0.00075111918997337;2;1
30311;6;2;45;0.0845200863832375;3;1
30312;1;2;60;0.00547243981266313;4;1
30313;1;1;48;0.261099609578264;2;1
30314;1;2;70;-1;-1;-1
30315;1;1;73;0.394091672620254;2;2
30316;2;2;54;0.0472910007144305;1;1
30317;4;2;41;0.0993111015003041;6;1
30318;1;1;35;0.354682505358229;1;2
30319;1;2;44;0.136309355000417;2;3
30320;3;2;32;0.0006228793282706;2;1
30321;1;1;71;0.209076003158535;1;1
30322;2;2;73;-1;-1;-1
30323;1;1;55;0.000886737932607451;1;2
30324;1;1;43;-1;-1;-1
30325;4;2;46;0.00159612827869341;2;2
30326;1;1;58;0.132414802000405;5;3
30327;1;2;72;0.0012457586565412;4;1
30328;1;2;66;0.0756656011430888;5;3
30329;1;1;43;0.50629189000155;2;3
30330;3;1;60;-1;-1;-1
30331;8;1;28;0.000472926897390641;2;3
30332;2;1;48;-1;-1;-1
30333;1;1;75;0.156807002368901;1;1
30334;3;2;47;0.850070333829763;4;2
30336;4;1;66;0.813633120725383;4;2
30337;4;1;66;0.0662074010002027;3;1
30338;5;2;51;0.0645925863416612;3;1
30339;2;1;57;0.000580410283161241;1;1
30340;1;2;76;0.00113143270388394;5;2
30341;1;1;63;0.961367740550889;1;2
30342;1;1;69;0.594907081451097;4;1
30343;2;1;67;0.331037005001014;1;2
30344;2;1;34;0.292091475000894;1;2
30345;1;1;68;0.592382008949182;1;1
30346;2;1;69;0.514946452223799;1;3
30347;1;1;52;0.0778910600002385;2;2
30348;4;1;47;0.000945853794781281;3;1
30349;4;1;70;0.132414802000405;1;3
30350;1;2;52;0.525455563493672;2;4
30351;3;2;50;0.159535906024585;2;1
30352;5;2;65;0.290666638537475;5;1
30353;3;1;51;-1;-1;-1
30354;1;2;84;0.101857540000312;1;1
30355;3;1;68;0.689282530961015;1;1
30356;2;1;53;0.155782120000477;1;1
30357;1;1;69;0.384430070323758;4;2
30358;2;1;23;0.0735637788891142;3;1
30359;3;1;36;-1;-1;-1
30360;7;2;83;0.126109335238481;1;1
30361;1;1;47;0.0339525133334373;3;4
30362;1;1;39;0.157636669048102;4;1
30363;5;1;44;0.105931841600324;2;2
30364;1;2;46;0.111899832676399;6;2
30365;2;2;90;0.147127557778228;2;2
30366;1;2;60;0.25464385000078;6;1
30367;1;2;53;0.000798064139346706;1;2
30368;1;1;46;0.209925905610399;1;2
30369;1;1;44;-1;-1;-1
30370;7;1;47;0.000709390346085961;2;1
30371;1;1;61;0.165518502500507;2;1
30372;2;1;55;0.094582001428861;3;1
30373;5;1;53;0.000277587526729289;2;1
30374;1;1;40;0.121961001842479;2;2
30375;1;2;46;0.900420653602757;3;2
30376;1;1;45;-1;-1;-1
30377;1;1;64;0.484444397562459;1;3
30378;4;1;53;0.00173406529043235;5;2
30379;4;2;72;0.147127557778228;2;1
